query	searched site	rank	thumbnail url	url which contains image
monospace		26	http://t2.gstatic.com/images?q=tbn:ANd9GcT8_Eoa6iSq9xvK5QaoxD_tRtvAj5tViw9Sr7rQ18NBlgHo_ItKUgX8Ytrt	https://www.largus.fr/dictionnaire/vehicule/monospace-9874398.html
monospace		27	http://t3.gstatic.com/images?q=tbn:ANd9GcSot6_JBM9dcvoE6iaPQfwDWW87Yw9PGy4zaIWUoAdg6L1xdaSpI6-B6a-4	https://www.dasweltauto.fr/fra/fr/occasions/monospace/aquitaine/artigues-pres-bordeaux/
monospace		28	http://t0.gstatic.com/images?q=tbn:ANd9GcSkbQDjcbCV30kLbrw1wQcpNOQ0AeOEr6sgiOALEmXrIyDBh9MxNKCIdOK7	http://www.wallgreen.com/location-louer-voiture-monospace-7-places-voitures-utilitaires-c47.html
monospace		29	http://t1.gstatic.com/images?q=tbn:ANd9GcSLpstmJ13zQ0ZqNqJw3SE2Yo_GvuOyTQmfEYwo2AlSG2ZkL1E2zLGNrX0	https://www.algeria-camions.com/voiture-mercedes/monospace/noord-brabant/ts-vi2919057/occasion.html
monospace		30	http://t2.gstatic.com/images?q=tbn:ANd9GcS2_EihnOfqgpO892IGvSsFiP_AZ4reIuKU5atEg_W9ZyCP9znPzRy7eME	http://www.wallgreen.com/location-louer-voiture-monospace-7-places-voitures-utilitaires-c47.html
monospace		31	http://t3.gstatic.com/images?q=tbn:ANd9GcQu2Yb_0XRRENlbEilyzeMYf5A6pwk1jMzu20SM7nZlY9f9Ns9oNWjHjfQ	https://french.alibaba.com/product-detail/dongfeng-passenger-car-mpv-7-seats-left-hand-drive-provided-mpv-60376102799.html
monospace		32	http://t0.gstatic.com/images?q=tbn:ANd9GcR8hYHZl8SbtdGimCVcL5q4SElhSBroU0VF5YlDGrU0iaFwz4ayxA4mfATftg	https://fr.made-in-china.com/co_chhgcltd/product_4-2-Gasoline-Mistubishi-Engine-Big-Space-Business-Vehicle-MPV-Car_eggeyhnuy.html
monospace		33	http://t1.gstatic.com/images?q=tbn:ANd9GcR9Nh9TiNYLsXTTmAch5x1Yc1OUMan0GsT5TXVRXrQLGxtTOAuG2NBTVhM	https://www.dlm.fr/tarif-location-vehicule/monospace-crossover-7-places/5
monospace		34	http://t2.gstatic.com/images?q=tbn:ANd9GcR-BvSytTbFRT_9CcX3_4BDI_NOqccv13Dbu4aZ-vPrkxEy3FrwAUOoQoPG	https://www.dlm.fr/location-de-voitures-utilitaires/gamme/location-monospace-crossover/4
monospace		35	http://t3.gstatic.com/images?q=tbn:ANd9GcTUhs16Tcb6-16ijHRoPRkbmmz3swbSm6swTFD9dj3IMDp56UFJA6EYVePK	https://fr.made-in-china.com/co_chhgcltd/product_New-Model-4X2-Turbo-Gasoline-Petrol-Family-Car-with-Mitsubishi-Engine-MPV-Car_eggeiygsy.html
monospace		36	http://t0.gstatic.com/images?q=tbn:ANd9GcQPWzJj_FN0wHT6Fm2wXFPpnH1BIYnlCG_ylQimRmnXMcGfgXGjNny-kkY	https://www.elite-auto.fr/automobile-monospace.asp
