query	searched site	rank	thumbnail url	url which contains image
coupé		24	http://t0.gstatic.com/images?q=tbn:ANd9GcRuj4vOK8RPq6ii9UIDXAVImL5zB2ynDoZ8r4ToSNP3BtmvAaHfMX8ckZI	https://www.autowereld.com/autotests/id/27878/eerste-review-mercedes-glcglc-coupe
coupé		25	http://t1.gstatic.com/images?q=tbn:ANd9GcQuD-xkjTs5Y_Gv0HLKZdkGciNPA0hsTn2rqPwI-lxZoofuyYDGcLjHtrAJ	https://topgear.nl/autonieuws/bmw-2-serie-gran-coupe-1e-test-2020/
coupé		26	http://t2.gstatic.com/images?q=tbn:ANd9GcSVAi4Z2yQW-HmrYW4vVH6YK8dD3ct4L6J44nqQAx2R7g9bnpkU_ixcBoE	https://www.nu.nl/auto/6031863/nieuwe-mercedes-amg-gle-coupe-krijgt-612-pk-mee.html
coupé		27	http://t3.gstatic.com/images?q=tbn:ANd9GcQ5JzZcrLhDORkQ0UdgdbyWa6d0o1cXFXuZas17jVcZmrqhNHFQAn5rSZc	https://www.autokopen.nl/autonieuws/2019/november/46815-bmw-2-serie-gran-coupe-te-koop-vanaf-37-880-euro
coupé		28	http://t0.gstatic.com/images?q=tbn:ANd9GcQVredUieV1F_iofZAYFNb9pa9o6vnQY8_rE_5MPYF-QUJ_84cj65jSBM0O	https://autorai.nl/porsche-cayenne-coupe-2019/
coupé		29	http://t1.gstatic.com/images?q=tbn:ANd9GcQPQTh5vTYGSCXGBHD3v6iZ8aRPtQeVQpZRPZgXM4p_kghzSOExlWykDB_i	https://nl.gta5-mods.com/vehicles/bmw-m8-gran-coupe-concept
coupé		30	http://t2.gstatic.com/images?q=tbn:ANd9GcSp5Up9PDTWcQBwDJHjICpuJwaON3K9Knvb7sHwkspqKCoHQiK4G9tuobo	https://www.bmw.nl/nl/modellen/4-serie/gran-coupe/ontdek/highlights.html
coupé		31	http://t3.gstatic.com/images?q=tbn:ANd9GcRDGelfqnqFBVW526F1ftoxFs4E5OPP671jBZYLcsXTDS9EW-P9BrgpKMc	https://www.story-denbosch.nl/series/bmw-4-serie/gran-coupe/
coupé		32	http://t0.gstatic.com/images?q=tbn:ANd9GcQBgGN6jlTz6alAjFxT-hNHHKBLvyaHZHfJHkOcMoZ9VZCYpOzKuUPknV8	https://www.autogespot.com/jaguar-f-type-s-coupe/2018/03/10
coupé		33	http://t1.gstatic.com/images?q=tbn:ANd9GcRF0NJ4mMlerUFfG3z7Isum_AqpzdbWgKOnv48__DPhKWLCuW1Pd9Cu5mU	https://www.autoblog.nl/nieuws/de-mercedes-gle-coupe-is-terug-ook-als-amg-129393
coupé		34	http://t2.gstatic.com/images?q=tbn:ANd9GcSYLNDGuiBm5vmt7rc1l3E4_WjI2cm_5HampwzKIJA5plONMCHvSqSPe5oU	https://www.autointernationaal.nl/2019/08/nieuwe-mercedes-gle-coupe-direct-als-amg-53/
coupé		35	http://t3.gstatic.com/images?q=tbn:ANd9GcSZ_O84llh44jHk_GZ9pdZ4GGGUwft_rDV525VxeqFAGhBrEXOhn1Hn8A	https://nl.wikipedia.org/wiki/Coup%C3%A9_(auto)
coupé		36	http://t0.gstatic.com/images?q=tbn:ANd9GcQ-hOvaYeaoNM1aS-4cSlS8jNBmbQdpwBdTrYAVeioDG3bHhwJTyz9ifQ	https://www.mercedes-benz.nl/passengercars/mercedes-benz-cars/models/glc/coupe-c253/explore.html
coupé		37	http://t1.gstatic.com/images?q=tbn:ANd9GcQDfGNRowr5HIH0ZE9-PLU_iENrJnn_jkZhlmv9DREexfUE9UVJNN6C1_mb	https://www.autoweek.nl/auto/94844/mercedes-benz-c-200-coupe/
coupé		38	http://t2.gstatic.com/images?q=tbn:ANd9GcQuCcQBTZBGZqTzkYxh2NcK9HEAqVmKSNR5g-tF4ZLrTaLN0O4wQ-lZaJQY	https://pureluxe.nl/2019/03/nieuwe-porsche-cayenne-coupe/
coupé		39	http://t3.gstatic.com/images?q=tbn:ANd9GcSe_jlkx6Oo0nbLWLoLVr_6B8pihhHgvufpD3B_-qf04grWR2b0PuUexX7R	https://www.autovisie.nl/nieuws/de-nieuwe-bmw-2-serie-gran-coupe-heeft-vier-deuren/
coupé		40	http://t0.gstatic.com/images?q=tbn:ANd9GcT4iEGofRtY17NHsrnyIyGSiDY3Ys8HRuno2w-3S8ymbmU_W3kcZ45rIq4	https://www.breemanbmwvoorraad.nl/bmw-voorraad-nieuw/details/2416420-bmw-218i-gran-coupe-model-m-sport
coupé		41	http://t1.gstatic.com/images?q=tbn:ANd9GcQrQ4hBEkhGT07-tJ6wHZ6imda_mh0Qam2TkSS4h94Z_iVPhQE5dQjB5JZE	https://www.audi.nl/nl/web/nl/modellen/a5/rs-5-coupe.html
coupé		42	http://t2.gstatic.com/images?q=tbn:ANd9GcRKnNHLf0shNIgjL8XgJ8xCeuUjUjIow7DPDLaBF0NR0d_xhHTFznzR-OwJ	https://autobahn.eu/artikel/13774/rijtest-bmw-440i-xdrive-gran-coupe
coupé		43	http://t3.gstatic.com/images?q=tbn:ANd9GcQUAKSQUXad6rF31V1pFs_C0jQdauT6mqF4Z7Spjzus14EedjHhl6eDrQHr	https://www.vanhooffbmw.nl/bmw/21848500/2-serie/gran-coup-218ia-high-executive-model-m-sport-adaptieve-led-head-up-panoramadak-bmw-live-cockpit-hifi/
coupé		44	http://t0.gstatic.com/images?q=tbn:ANd9GcTQWLlHsxHcDd36pnCxpKEKNjysT34ZFem5m-suLRHPIZ3-vl_ZOE1FCvnr	https://autorai.nl/bmw-8-serie-wegens-succes-verlengd/
coupé		45	http://t1.gstatic.com/images?q=tbn:ANd9GcRulbkQLtdXIB6ONw8Hct6Res28acDMvzUyzAnAUvNFYGpciEtQxeyRHsAC	https://www.driving.co.uk/news/jeremy-clarkson-youre-thinking-buying-bmw-m8-competition-coupe-dont/
coupé		46	http://t2.gstatic.com/images?q=tbn:ANd9GcRi_6trubl68qILkDK4wBoz7CqVXQxIcKOJLRBrv-xAnBK25STE8d8VMa8	https://www.edmunds.com/mercedes-benz/gle-class-coupe/2021/
coupé		47	http://t3.gstatic.com/images?q=tbn:ANd9GcScudy6VpDMnmGLMXYmQz_S1N1p0oJsT7ErWxD8dpDTKcchuTos3miV0VbY	https://www.marktplaats.nl/a/auto-s/land-rover/m1524424498-land-rover-range-rover-evoque-coupe-2-0-ed4-se-full-map-navi.html
coupé		48	http://t0.gstatic.com/images?q=tbn:ANd9GcStO3pipBUgdoZQ4V4uRS4_z6ZF_ELsV6gpHma0MvwaB8F1WaRTJhZ-6gk	https://www.audi.nl/nl/web/nl/modellen/a5/rs-5-coupe.html
coupé		49	http://t1.gstatic.com/images?q=tbn:ANd9GcR4njpn_18lfSBM_x_uiPKJTprM6yudV8kKP6vsvOH2vJhS6-6SsIyr3Aqk	https://www.breemanbmwvoorraad.nl/bmw-occasions/details/2366502-bmw-4-serie-418i-gran-coupe-executive-edition-m-sport-aut
coupé		50	http://t2.gstatic.com/images?q=tbn:ANd9GcTOqXA-U1yRmj7nEHpm21Z2-aGSBu5ikHhNzcw578RE1F24hfpGbuK3pA4	https://www.wealer.nl/audi/modellen/tt-coupe
coupé		51	http://t3.gstatic.com/images?q=tbn:ANd9GcTA9HNuLMcjLdmc04LVKL7Qi-RMHPmf8NQd1cf1OLfJO5AgOHyitzk7VS0f	https://dusseldorpbmw.nl/ontdek-de-bmw-4-serie-gran-coupe
coupé		52	http://t0.gstatic.com/images?q=tbn:ANd9GcSgeo2y87pMj6IxswV5JeDFxWK2QXbyill0RCym_iiLa1EdP67cROHq5ug	https://topgear.nl/autonieuws/bmw-m8-coupe-en-cabrio-2019/
coupé		53	http://t1.gstatic.com/images?q=tbn:ANd9GcRgUVYj3AsHYNGDz5wzFFVSWsGmRq93hMouIblurY-FzQbhLc4z8R4jTsrc	https://autobahn.eu/2419/u-wilt-een-bmw-m-coupe-dit-staat-er-te-koop/
coupé		54	http://t2.gstatic.com/images?q=tbn:ANd9GcQFTJsFSXKadRajfjsF6-4zClV6k1zwbBawi6yVtp680NmSLI5RJcjVsyOa	https://www.broekhuis.nl/bmw/4-serie-gran-coupe
coupé		55	http://t3.gstatic.com/images?q=tbn:ANd9GcTmZuZiri5l73BdTCKntQtL_QBPyI8Rl9nZyYmSkZTLxdI96MG-9HGKTtg	https://www.aixam.nl/nl/e-coupe/gti
coupé		56	http://t0.gstatic.com/images?q=tbn:ANd9GcTODJNPOsUTykSdM7niliW4EavldQ-fSBNa3YjEiIsW6TQcVEcBQW8RK5H8	https://www.classiccarsmagazine.nl/model/fiat-124-sport-coupe/
coupé		57	http://t1.gstatic.com/images?q=tbn:ANd9GcSMNS3BemhO6b8TzmOuokjWkGsmheRsy99te6eqdyC5a1Uv-aIWNLzZ7RY	https://www.autoscout24.nl/auto/carrosserie/coupe/
coupé		58	http://t2.gstatic.com/images?q=tbn:ANd9GcSKgiB_OfO68oBZm6Fipx54A-o91QZXGSJ89AtN3mOINYrsOmkxEdICI5hJ	https://www.vanlaarhovenbmw.nl/aanbod/?model=4+Serie
coupé		59	http://t3.gstatic.com/images?q=tbn:ANd9GcQJc7dsz-ZqEpzcmbpCxZ9TSyFc9b78wTKV7MDDYq9FlQ_SJWzRktCD6z3I	https://www.caranddriver.com/bmw/m8-gran-coupe
coupé		60	http://t0.gstatic.com/images?q=tbn:ANd9GcQw2BmwsBdT0ghqBnwmj5Tvu6u65BsYCBRrsJVJCJZP3SVnU28S8ODnJdy0	https://www.gomes.nl/gle-coupe
coupé		61	http://t1.gstatic.com/images?q=tbn:ANd9GcSiryslM729cxlGYpJ-eIIPwB1SpJkEqOevjFPNrsDIICr7pzdVmZMDVUN_	https://www.want.nl/porsche-cayenne-coupe-e-hybrid/
coupé		62	http://t2.gstatic.com/images?q=tbn:ANd9GcQHv-GBg2rqwUUlqkPo9QPCkEfJoJNgLjNsXo94fU4CT47ZWJFp6Go2YjHP	https://www.racexpress.nl/autonieuws/audi-prijst-vernieuwde-rs-5-coup-en-rs5-sportback-auto-s-uit-ingolstadt-die-geheel-naar-eigen-smaak-te-personaliseren-zijn/n/104479
coupé		63	http://t3.gstatic.com/images?q=tbn:ANd9GcTDVd5JIkuAFqxONZW8B2ksOGr6teSQq0gDGv2VV5xgXV22FQGuT0MeWTfK	https://www.bmw.nl/nl/modellen/m-serie/m8-gran-coupe/ontdek/highlights.html
coupé		64	http://t0.gstatic.com/images?q=tbn:ANd9GcQs3ycQojDFtHyM2oMUCPOV6Lo1sAqn3xL0V1njjW0Pa9oLyFBRaeeeFKJa	https://www.mansory.com/car/s-coupe-black-edition
coupé		65	http://t1.gstatic.com/images?q=tbn:ANd9GcQVvZ2gA-R0lrRIzNRq4rxhp6sq-58nM0DSBxpIafwFer5NS0g_SuK-5H6z	https://dusseldorpbmw.nl/ontdek-de-bmw-8-serie-gran-coupe
coupé		66	http://t2.gstatic.com/images?q=tbn:ANd9GcRRZyFVw-5EYVjyGVq29eMIqyrXnnB6YwmVBNWWhf__N6HsSFamcF6u6rM	https://www.autointernationaal.nl/2019/10/prijs-indicatie-bmw-m8-gran-coupe-m8-competition-gran-coupe/
coupé		67	http://t3.gstatic.com/images?q=tbn:ANd9GcQ9lc5LW32kzOiEz7D2z6TgBXUmuFczDPpbOevSTLIcRBXhTacFNCt12C8P	https://femmefrontaal.nl/2019/04/17/mercedes-benz-cla-coupe-2019-crimineel-lekker/
coupé		68	http://t0.gstatic.com/images?q=tbn:ANd9GcQxFxWScYpOdhcaIJgv0LSEs4O3M7tA3ODXxC6-FIt1BxFKOmiuAD23lxg	https://www.broekhuis.nl/bmw/2-serie-gran-coupe
coupé		69	http://t1.gstatic.com/images?q=tbn:ANd9GcQHNxUtQvtyyI30Ni6Qy_MjMYIsu4cnbYWO1SkZZyLfTJl0yZeWcNA8WSg	https://www.sternauto.nl/1383558/C-Klasse-Coupe.html
coupé		70	http://t2.gstatic.com/images?q=tbn:ANd9GcTodY7-S_L2TEFenlmjqaR6VQ4fb8ht7ACKKxt-LG314S8yN1qqfTxOEmk	https://www.car-bags.com/nl/car-bags-reistassen-sets/bmw-4-gran-coupe-f36-14-reistassen-set-detail.html
coupé		71	http://t3.gstatic.com/images?q=tbn:ANd9GcQVGhWNQZrcHEzRX-89ITQNog7to_DjA6kaaqMBwolQZIh-4o0BJwAR4xk_	https://www.ad.nl/auto/bmw-maakt-ook-van-de-2-serie-een-gran-coupe~af191d3e/
coupé		72	http://t0.gstatic.com/images?q=tbn:ANd9GcRsFDZOirym2MEUAM9gopQPfC4XmHE2PR0qRi9OsDUVi9Lq9LpnaCSwgUM	https://www.autokopen.nl/autonieuws/2019/juli/46523-bmw-2-serie-gran-coupe-komt-eraan
coupé		73	http://t1.gstatic.com/images?q=tbn:ANd9GcQ0z-zsk_IDIJO5ulVmwnvMHTHd6IRDaXlMczERua9U3HcrY1QQr_fNPcig	http://www.fiat850.nl/
coupé		74	http://t2.gstatic.com/images?q=tbn:ANd9GcQa3Y1ogdPdx5ViVwdASSAPEiGWRubUNmsYhH9cigUM3MHrnXBYGR6zaTLd	https://www.mercedes-benz.nl/passengercars/mercedes-benz-cars/models/glc/coupe-c253/design.html
coupé		75	http://t3.gstatic.com/images?q=tbn:ANd9GcRUkFDlvYziLIuv3MprOFMjcC6MOhIrKSTro6QLKsH_97U7X3mL5i0-Ot0	https://www.triboform.com/ref/daimler/
coupé		76	http://t0.gstatic.com/images?q=tbn:ANd9GcTCqmg-wvtW38sShQsY7wSP3h-1Ud0ohzn55buEhkT1RahzdK7z8wPj0Z0	http://www.suzukicoupegxfanclub.nl/
coupé		77	http://t1.gstatic.com/images?q=tbn:ANd9GcQ4eWZoZ3SWmc6SEbBBZn5LeV1utqdRZT19LD50d5c3xUiGtqMj8kRHQVj_	https://jacco.nl/en/aanbod/bmw-m3-coupe-e36/
coupé		78	http://t2.gstatic.com/images?q=tbn:ANd9GcRIBE3hw7tzmkH906JZ7KzmGUKQGmTxkGqfY0Yz6oEFZVUx3aSePczbXks	https://jfk.men/wheels/wide-body-bmw-m6-gran-coupe-met-800-pk-maakt-zurich-onveilig/
coupé		79	http://t3.gstatic.com/images?q=tbn:ANd9GcQ8q9Oop99lD941MvryYi9H-MdwqlEH6tet3yn0JOoUNGfQzzpRpNlruSmu	https://www.autowust.nl/nieuws/verwacht-vernieuwde-gle-coupe
coupé		80	http://t0.gstatic.com/images?q=tbn:ANd9GcTGhv60bxA2K10TzxCfOOJkSkbQ-x8WaJuCQijfomtdXpcgWlhLCrPZic4	http://voorraad.autodatawheelerdelta.nl/bmw/3-serie/coupe-320i/occ4624583-ace52f6b
