query,searched,site,rank,thumbnail,url,url,which,contains,image
break,23,http://t3.gstatic.com/images?q=tbn:ANd9GcQcX_sjUnna-SGmm5X_eDsCH-W1xxIP47emM-5_cL42ozFwvOXiDzVc2qFm,https://www.caradisiac.com/Les-meilleurs-breaks-40216.htm
break,24,http://t0.gstatic.com/images?q=tbn:ANd9GcTmo4O0HtSrGXYQERZzNC8DWI0Q-TrPuCLrpLg2PwHfbTxny846lYD6DQ,http://www.theparking.eu/used-cars-detail/citroen-ami-6-break/voiture-collection-ami-6-break/S8MZL314.html
break,25,http://t1.gstatic.com/images?q=tbn:ANd9GcRsWiWKb1AOWaQkJ6XhN20M84wMBWAN8F9smFHzQMuLTyK2pHj8kGqouCc,https://hintigo.fr/break-ou-berline/
break,26,http://t2.gstatic.com/images?q=tbn:ANd9GcQp8xr7HMFi0KP5x2qIG-B93tSFx1X9-KfV53dAZFwAYzlfKynxKhZHwDI,https://www.2dehands.be/a/auto-s/peugeot/m1479364306-voiture-occasion-peugeot-207-break.html
break,27,http://t3.gstatic.com/images?q=tbn:ANd9GcRhx8X7E0G0EGn6wVedEM6Lt63petCDJz7c_E7E7MpXAEZs3lpImjWtsCg1,https://www.auto-selection.com/guide-voiture-occasion/criteres-recherche-voiture-occasion/critere-categorie/voiture-break/
break,28,http://t0.gstatic.com/images?q=tbn:ANd9GcRBSft1VyfSZtOwJSR1JdrucMLLeMLCPqK8AcKIr_9bHWf4M_bSjyqCWsdy,https://ml.via-mobilis.com/voiture-break/renault-megane/occasion/ts-vi2916753
break,29,http://t1.gstatic.com/images?q=tbn:ANd9GcT8D29JAYDqHIQn6KlP2CXGF2xo0CjLmsbAhuvITxytkmmyxS3xy7e1Hno,https://blog.vivacar.fr/meilleur-break-occasion/
break,30,http://t2.gstatic.com/images?q=tbn:ANd9GcS04z0IF2aFBjl9UGh4zvU3pSI6hM_nX8IzhSkXO1pn3ricKJuvxNq0JDk,https://www.loceco.com/voitures/tourisme/familiale-break
break,31,http://t3.gstatic.com/images?q=tbn:ANd9GcQnFZzBN3ygtCk6VBjVzm-FX9e-igxPH6QFbPh-INfyFZi4VTfCgLsJ1pLA,https://www.pinterest.com/pin/546835579739510288/
break,32,http://t0.gstatic.com/images?q=tbn:ANd9GcQZlz3_52Y9DxRZyuOyqCGp9vN_15hscQiD3cVw88W4EpQ5iAdUHJfci7Z4,https://www.mali-camions.com/voiture-mercedes/break/classe-e/noord-brabant/ts-vi4764397/occasion.html
break,33,http://t1.gstatic.com/images?q=tbn:ANd9GcSLie51RTg9ILrYes3ve0XJNSGAooaBTxDlla1p-ihIqGGiFHvZUYjc1-2m,https://www.autoplus.fr/dacia/logan/actualite/Dacia-Logan-MCV-Break-Volume-de-coffre-Classement-1521874.html
break,34,http://t2.gstatic.com/images?q=tbn:ANd9GcRJHLLuwnwHYbVZya_c_6RM64ybdNDEJJe--b99PlEcqTFsHBAfviKywy0,https://www.2dehands.be/a/auto-s/mercedes-benz/m1508009530-voiture-occasion-mercedes-c200-break.html
break,35,http://t3.gstatic.com/images?q=tbn:ANd9GcSed5t7P4VR6D4AIsDddqUi7mO5saf1kuoOuZt5-Ze_XzgiLHGimWUHnw,http://www.theparking.eu/used-cars-detail/peugeot-405-break/voiture-peugeot-405-break/BEFM9UKP.html
break,36,http://t0.gstatic.com/images?q=tbn:ANd9GcQ6n1ZIYhkzNYEbGWFWFK0d-ghikHVfV8WDvDss0od6dMqKCNSRVvlB7uw,https://www.rentiz.com/vehicules/voitures/bmw-serie-3-break-automatique
break,37,http://t1.gstatic.com/images?q=tbn:ANd9GcRXol7nR_t0UfLt89I6XOfvAI-Z5Y6NHTSsIBpIqtKf52UxizYjOC7p2g,https://www.vehicule-ideal.com/vehicules/monospaces/5-7-places
break,38,http://t2.gstatic.com/images?q=tbn:ANd9GcSzJ7-bynqi1uypnDkoSr7wi6bpwZphXJKWBTYUJApl2sOQMDu1qt29PjqG,https://auto.bfmtv.com/diaporama/break-de-chasse-le-top-10-des-accelerations-4663/a-hrefauto-bfmtv-comactualitepanamera-sport-turismo-le-premier-break-de-l-histoire-de-porsche-1114160-htmlporsche-panamera-turbo-sport-turismoa-38-secondes-de-0-a-100kmh-8/
break,39,http://t3.gstatic.com/images?q=tbn:ANd9GcSh50VSjraroBkUUKLHN5G8y5DzIKvPm-kL6flpHzdzUF-nO7UHJL_l98_9,https://www.annonces-automobile.com/mag/info-8-break-premium-comparatif-breaks-premium-2016
break,40,http://t0.gstatic.com/images?q=tbn:ANd9GcTrpFCqxEHsymI8d15L1xRxPwDg6Zb5l06al8FFhGpe08IYIavNnKsQLFc,https://www.caradisiac.com/break-d-occasion-a-moins-de-3-000-eur-les-10-meilleurs-choix-176902.htm
break,41,http://t1.gstatic.com/images?q=tbn:ANd9GcQuqbgFGOFVRo5tvxyU9wAMlcUgSasgD8glRwOv1xllKUjC9YjnyUpgNFoA,https://blog.vivacar.fr/meilleur-break-occasion/
break,42,http://t2.gstatic.com/images?q=tbn:ANd9GcTK-j19KSbpu4wPHa-CydBudYEW939vTTmjhCtakEqLS-z-N76DGbnlrhU,https://www.europe-camions.com/voiture-seat/break/leon/noord-brabant/ts-vi3352330/occasion.html
break,43,http://t3.gstatic.com/images?q=tbn:ANd9GcSQESC61KV_UGagyTE97EyjJes5nn0Dn3YCtPZJhcw5bQHGu4mtPjaddIXX,https://auto.bfmtv.com/actualite/le-break-de-chasse-cette-carrosserie-classieuse-965467.html
break,44,http://t0.gstatic.com/images?q=tbn:ANd9GcRdsiPQEtfLp_ot6E3iasiAp9Tgy2U6EuszEeI8x61GEGwLI_fJRaeZgyCC,https://www.tweedehands.nl/autos/ford/focus/voiture-ford-focus-break-2009-520312001.html
break,45,http://t1.gstatic.com/images?q=tbn:ANd9GcTLkSSI923w2niyUtNoYxT3yNmo3j_wGnPVl6AU7HI9G628ktt0m9xD_fM,https://www.automobile-propre.com/tag/voiture-electrique-break/
break,46,http://t2.gstatic.com/images?q=tbn:ANd9GcSohiS1h04shh8rEswEHXek1oGAmaSzlJskwC89zwFE7BGFlx03Y9gKxNv4,https://www.opel-besancon.fr/voiture-occasion-mercedes-benz-classe-c-break-fr-fr.htm
break,47,http://t3.gstatic.com/images?q=tbn:ANd9GcRA3XlyR6WuuDGT5BweXA7ck0mAI0IUKoL2w5H8V2MPAjGGsku1osqPmE-k,https://www.autoplus.fr/kia/stinger/actualite/Kia-Stinger-X-Tomi-restylage-Break-1512541.html
break,48,http://t0.gstatic.com/images?q=tbn:ANd9GcQkXFS2GsDzK_AX_mhtK7WjvlcDUS-2M-Ye8mMwcAMdjSrOtXXNCJL2IA,http://www.theparking-cars.com/used-cars-detail/peugeot-407-sw/voiture-peugeot-break-407-sw/A0064N2Z.html
break,49,http://t1.gstatic.com/images?q=tbn:ANd9GcRv4Mpb7LwXQL3lbLFdJXuABc_qGxD70fGlp2U18y5Zd85Ez5i9vFqFinw,https://www.ilatou-sarthe.com/achat-voiture-neuve-bien-choisir-vehicule-break.html
break,50,http://t2.gstatic.com/images?q=tbn:ANd9GcSMOqNCn-7JDx12lsFgSlPE-kzjFg-YYLGN5KQl4ETX2BSUjg3BpGgFyAQ,http://www.theparking.eu/used-cars-detail/citroen-zx-break/voiture-zx-break/A0YC5Y7Z.html
break,51,http://t3.gstatic.com/images?q=tbn:ANd9GcSYcs2dC8BxxHYqLmmbURzESjWsbLf7aKW1d4pvgUVtrCCAHAKKGzzq2ic,https://www.loceco.com/voitures/luxe/routiere-break-automatique
